,date,open_price,close_price,highest_price,lowest_price,daily_return,cumulative_return,10_day_ma,100_day_ma,volatility,sharpe_ratio,beta
71,2023-09-10,15265.57403536179,15280.23023330795,15374.21970680291,15244.06176559889,0.0,0.006655277770784007,-0.0028562767338264237,0.00018789678174592947,0.008824308182882943,0.046535548101552957,0.9999999999999986
72,2023-09-11,15409.77411095404,15461.865112059,15482.84121466085,15328.34706191972,0.011886920287046632,0.018621308814180004,-0.00034714958447299436,0.00042665236348676013,0.009060503395393665,0.09031754637729669,0.9999999999999986
73,2023-09-12,15390.5881381351,15289.7363797206,15447.84871658982,15278.88022357754,-0.011132468889807678,0.007281538783310948,-0.002144702802028775,0.00019546993842087135,0.009326458280806357,0.0505919874619551,0.9999999999999986
74,2023-09-13,15293.26758629757,15348.52513830686,15414.60914189954,15256.59945306311,0.003844981831356842,0.011154517998994029,-0.0012890335686879726,0.00026702899514510607,0.009107562797777751,0.018112947599578384,0.9999999999999986
75,2023-09-14,15433.01277872318,15473.89311079591,15512.81713442314,15337.18210930708,0.008168079431694508,0.01941370841972656,-0.00010689444364016254,0.0004189722727710561,0.008952731566676076,0.09106810852647061,0.9999999999999986
76,2023-09-15,15425.94789742755,15202.39822596306,15435.44980019982,15173.70916737754,-0.01754535092680931,0.0015277371659023764,-0.0024402430623056554,8.002277843935107e-05,0.009339100044292814,0.07007776021180491,0.9999999999999986
77,2023-09-16,15425.94789742755,15202.39822596306,15435.44980019982,15173.70916737754,0.0,0.0015277371659023764,-0.0015287570449626603,8.002277843935107e-05,0.009082584944188742,0.11230922803794222,0.9999999999999986
78,2023-09-17,15425.94789742755,15202.39822596306,15435.44980019982,15173.70916737754,0.0,0.0015277371659023764,-0.0005591921413730291,8.002277843935107e-05,0.00907250850470409,0.1179079754522058,0.9999999999999986
79,2023-09-18,15161.16844824385,15225.37180225281,15268.96213268835,15155.46063044387,0.0015111810615850985,0.0030412269149595605,-0.0005444428674889849,0.00010652570960871676,0.009069969835264863,0.12354375934792479,0.9999999999999986
80,2023-09-19,15152.53158022411,15191.23444109215,15219.92249942885,15069.41465290044,-0.0022421364551247214,0.0007922716141004482,-0.0007869705228655187,6.382276115901788e-05,0.009089609053928072,0.11540408359435622,0.9999999999999986
81,2023-09-20,15225.3441271995,14969.92259242014,15245.19245324362,14967.60285142915,-0.01456839136610022,-0.013787661874942292,-0.0025096481282698563,-0.0001974667768277542,0.009052576910334734,-0.004262021712262635,0.9999999999999986
82,2023-09-21,14813.48473147881,14694.24334918638,14849.24844308692,14691.68939086582,-0.018415542333755863,-0.03194929693775661,-0.006297455955870168,-0.0005170821374756158,0.00966122607762282,-0.060282355741750684,0.9999999999999986
83,2023-09-22,14756.62391443788,14701.09663069552,14855.91952967669,14686.8436739244,0.0004663922698353584,-0.03149780557303972,-0.0048475983109147885,-0.0005001256821771507,0.009150366682700145,-0.11886352931944137,0.9999999999999986
84,2023-09-23,14716.5333412669,14716.5333412669,14716.5333412669,14716.5333412669,0.0010500380317988167,-0.03048084143501084,-0.005196966285859542,-0.00047385172092332073,0.008255383482144892,-0.03821336144492372,0.9999999999999986
85,2023-09-24,14716.5333412669,14716.5333412669,14716.5333412669,14716.5333412669,0.0,-0.03048084143501084,-0.007106258531224406,-0.00047385172092332073,0.008092415908278685,-0.06736427405671637,0.9999999999999986
86,2023-09-25,14662.69110707071,14768.89505296796,14771.11775093188,14615.44864454962,0.003558019438873572,-0.027031273422476243,-0.004091491336126851,-0.0004066538682600392,0.00812561623769132,-0.05284663454296935,0.9999999999999986
87,2023-09-26,14668.45440321786,14545.82596943556,14678.48179154095,14505.6755944191,-0.015103979189531325,-0.04172697282076798,-0.00546805231780241,-0.0006475936276251422,0.008559155231515542,-0.11168977943496364,0.9999999999999986
88,2023-09-27,14600.13873136468,14580.15928676499,14657.2113799592,14432.59695271572,0.002360355293784755,-0.03946510800817438,-0.004598229249848281,-0.0005990783224411116,0.008439939420560785,-0.12944843794787678,0.9999999999999986
89,2023-09-28,14530.95947792657,14702.76563526051,14787.58360488529,14510.17002044757,0.008409122704634342,-0.03138785223933238,-0.003831791289509476,-0.0004560910045510251,0.007520520087002875,-0.1637510554981134,0.9999999999999986
90,2023-09-29,14853.34650374633,14715.24405074836,14901.85262193658,14664.77699378714,0.0008487121265079445,-0.030565779363645018,-0.0034883636693280686,-0.0004357034556282287,0.007416400122747977,-0.178491464639497,0.9999999999999986
91,2023-09-30,14853.34650374633,14715.24405074836,14901.85262193658,14664.77699378714,0.0,-0.030565779363645018,-0.00210336020723155,-0.0004357034556282287,0.007382460140988007,-0.18686735543754962,0.9999999999999986
92,2023-10-01,14853.34650374633,14715.24405074836,14901.85262193658,14664.77699378714,0.0,-0.030565779363645018,0.00022695152512906626,-0.0004357034556282287,0.007386661373533442,-0.18460184234367338,0.9999999999999986
93,2023-10-02,14717.89607304373,14837.56942113192,14892.17577312036,14701.52373322334,0.00831283327423571,-0.022507034317156394,0.0013478716686148307,-0.0003011105828610912,0.007604720251910497,-0.1482562074096179,0.9999999999999986
94,2023-10-03,14744.04991484042,14565.61633915023,14819.8659340293,14504.1437657759,-0.01832868135358945,-0.04042319141053241,-0.0014205168150120645,-0.0005742555945387936,0.008200677427672595,-0.22280842507089182,0.9999999999999986
95,2023-10-04,14613.22620151764,14776.25252239099,14803.04272983327,14592.55503781017,0.014461192601551653,-0.02654656636553787,0.0005646968620584003,-0.0003498459199702794,0.008731246471002225,-0.1676224049260953,0.9999999999999986
96,2023-10-05,14769.5533142422,14723.22244541963,14784.68604436801,14584.38599187312,-0.0035888718665982866,-0.03004016600695214,-0.000328664551125582,-0.00039747865447951485,0.008724159055072237,-0.1854232747578681,0.9999999999999986
97,2023-10-06,14622.22750204599,14973.24136117539,15021.38331629785,14575.94766779678,0.01698126321751925,-0.013569022755494875,0.0036819907497557397,-0.0001456128302476487,0.009253059155411393,-0.0923418553264383,0.9999999999999986
98,2023-10-07,14622.22750204599,14973.24136117539,15021.38331629785,14575.94766779678,0.0,-0.013569022755494875,0.0038707958148944516,-0.0001456128302476487,0.009171597567339316,-0.06564686841224755,0.9999999999999986
99,2023-10-08,14622.22750204599,14973.24136117539,15021.38331629785,14575.94766779678,0.0,-0.013569022755494875,0.0031144079999378036,-0.0001456128302476487,0.009164517277174213,-0.07094812685432564,0.9999999999999986
100,2023-10-09,14871.57260024411,15047.1545117854,15070.64185612409,14816.32027902484,0.004936349373333648,-0.008699654819137037,0.0037956808744087542,-7.30133701964873e-05,0.009220465921405517,-0.05308836266938535,0.9999999999999986
101,2023-10-10,15074.04387447859,15131.51996372612,15241.94269041294,15050.53872285609,0.0056067379300612785,-0.003141693573728621,0.004054403310930543,6.983126990241796e-06,0.009286924368375471,-0.03294216076610906,0.9999999999999986
102,2023-10-11,15194.53036160367,15241.11589105718,15248.21669211,15119.61513631314,0.007242889517628637,0.004078441004447209,0.004452964086767805,8.163715323589562e-05,0.009114151222607137,-0.0501817234199262,0.9999999999999986
103,2023-10-12,15264.10865500176,15184.10007906576,15333.97850976143,15090.69346580384,-0.0037409210978359697,0.00032226278061142644,0.002946244790258845,2.8546066415453047e-05,0.008912785701130806,-0.024403897618060964,0.9999999999999986
104,2023-10-13,15225.72811790882,14995.11543088423,15232.36700378746,14943.41788161767,-0.012446219874570064,-0.012127968047383475,0.0036815524751362683,-0.00013982904078542314,0.009151407554783005,-0.08380877437047772,0.9999999999999986
105,2023-10-14,14997.41483715776,15084.51174807094,15084.51174807094,14997.41483715776,0.005961695833470282,-0.006238575470489782,0.002619115379126097,4.7413591383405986e-05,0.00908601748337775,-0.09234291831691525,0.9999999999999986
106,2023-10-15,14997.41483715776,15084.51174807094,15084.51174807094,14997.41483715776,0.0,-0.006238575470489782,0.003505970699943866,9.717516481947517e-05,0.00851855439139559,-0.029759972708816914,0.9999999999999986
107,2023-10-16,15054.47733030448,15172.73209884456,15209.49655523867,15047.26923633221,0.00584840611661841,-0.0004266550768119437,0.0019155625426723175,0.00017705337248334927,0.008590480324817355,-0.0070912733687845675,0.9999999999999986
108,2023-10-17,15009.25920777051,15122.01188180248,15187.0596206757,14932.76948892444,-0.0033428532654276033,-0.003768082096922809,0.0012582605666598273,0.00012883547333388415,0.008611740939601159,-0.020053463861457108,0.9999999999999986
109,2023-10-18,15022.28434656282,14909.25944415608,15103.8721135395,14865.80865900193,-0.014069056373538724,-0.01778412511101979,-0.0004447746489177895,-7.189597306044947e-05,0.008970983600614454,-0.07788816692819453,0.9999999999999986
110,2023-10-19,14981.12533856405,14783.12694602243,15023.90867098671,14749.30131093821,-0.008460010948638241,-0.02609368216650687,-0.0019332591291368884,-0.00025463619771846934,0.009079960964593695,-0.10072372362187763,0.9999999999999986
111,2023-10-20,14752.58528413058,14560.87681353382,14781.22197807943,14552.12232095713,-0.01503404072089154,-0.04073542940714914,-0.004226678979242757,-0.0006310681332761545,0.00910455438444573,-0.102119830842854,0.9999999999999986
112,2023-10-21,14752.58528413058,14560.87681353382,14781.22197807943,14552.12232095713,0.0,-0.04073542940714914,-0.005660375041351681,-0.0008800519371680567,0.008481165633005005,-0.03863851328592967,0.9999999999999986
113,2023-10-22,14752.58528413058,14560.87681353382,14781.22197807943,14552.12232095713,0.0,-0.04073542940714914,-0.005934582747568211,-0.0008866774759849127,0.008480198503959195,-0.04037127619323057,0.9999999999999986
114,2023-10-23,14514.11201113668,14604.85016245849,14746.36631475482,14419.05905684099,0.0030199657265006508,-0.03783848328131234,-0.0037251276617009665,-0.0008324185426170576,0.008498496107637662,-0.03275243949730428,0.9999999999999986
115,2023-10-24,14678.40916537188,14745.85497833076,14774.16163645096,14610.32820896796,0.00965465679577604,-0.028549144055290077,-0.003197561809943001,-0.0006887599763377002,0.00868776553994026,0.004323786256497549,0.9999999999999986
116,2023-10-25,14642.07584814731,14381.64093148106,14643.69410908227,14362.2405086793,-0.024699418744109303,-0.05254341553559183,-0.005885293926713789,-0.0011570750796110277,0.0097652497329814,-0.09450190124934554,0.9999999999999986
117,2023-10-26,14314.01374996893,14109.57299830961,14372.50890984439,14058.33257741912,-0.01891772534634073,-0.07046713897807155,-0.008981060359583681,-0.0015278754640274958,0.00997982250078077,-0.0988015247933783,0.9999999999999986
118,2023-10-27,14245.74894571198,14180.42076333726,14321.03894456077,14130.36888466714,0.005021255075269737,-0.06579971738203516,-0.007935546816996514,-0.0014461208955600232,0.010022141126698693,-0.09135001039262607,0.9999999999999986
119,2023-10-28,14245.74894571198,14180.42076333726,14321.03894456077,14130.36888466714,0.0,-0.06579971738203516,-0.007059331166061912,-0.0011500454050321013,0.009869893061335046,-0.12849815219483676,0.9999999999999986
120,2023-10-29,14245.74894571198,14180.42076333726,14321.03894456077,14130.36888466714,0.0,-0.06579971738203516,-0.006825884535632524,-0.0011294391303507127,0.009865158830610095,-0.13218185606044736,0.9999999999999986
121,2023-10-30,14283.98082601878,14335.50719849482,14388.20205116475,14225.85853703702,0.010936659620039535,-0.05558268687409773,-0.0024974344788106784,-0.0009618544254841815,0.010109546650144607,-0.0959784795787772,0.9999999999999986
122,2023-10-31,14340.85849681414,14409.78311730728,14420.443194255,14232.40226541273,0.005181255032278065,-0.05068941991789366,-0.0014004788343694294,-0.000877702241131274,0.010168151847387003,-0.07884843631843053,0.9999999999999986
123,2023-11-01,14453.67579148895,14664.9051595529,14677.86124354592,14441.89455418779,0.017704780160028966,-0.033882084793950384,0.00098767853993037,-0.0006550156618787916,0.010589438363476419,-0.05940973911610941,0.9999999999999986
124,2023-11-02,14856.94802457892,14919.5452798056,14930.76445977627,14792.80862058835,0.017363911834562762,-0.017106498492520994,0.002780671803438134,-0.0005177074982374266,0.010502894045778567,0.07030379624947364,0.9999999999999986
125,2023-11-03,14985.12223085201,15099.49147106894,15149.78086853318,14965.28709120444,0.012061104268834999,-0.005251717485678986,0.003081477737570504,-0.0002977759822387372,0.010404350055656696,0.05380845004279409,0.9999999999999986
126,2023-11-04,14985.12223085201,15099.49147106894,15149.78086853318,14965.28709120444,0.0,-0.005251717485678986,0.007050177234953333,-0.0002711436895431802,0.010373040588450491,0.06759208332270109,0.9999999999999986
127,2023-11-05,14985.12223085201,15099.49147106894,15149.78086853318,14965.28709120444,0.0,-0.005251717485678986,0.011378160998502343,-0.0005354324912349087,0.00991824459970145,0.006446914135568482,0.9999999999999986
128,2023-11-06,15137.16478152778,15154.92626727298,15180.19311764647,15064.90629089599,0.0036713021965180115,-0.0015996959311016523,0.011153168852043724,-0.00047700562057167376,0.009936694612945648,0.018795378912195456,0.9999999999999986
129,2023-11-07,15201.77067594698,15296.01863780093,15335.44253972976,15153.30951560934,0.009310000460552414,0.007695411359595505,0.01088985908183068,-0.00034293704411791914,0.010066685498471794,0.04966137417201611,0.9999999999999986
